19359.2872	0.6848	0.8006	0.6327	0.4949	0.8759	0.6732	0.6848	0.7679
18488.5453	0.7017	0.7095	0.6943	0.6862	0.7172	0.7016	0.7017	0.7787
18119.7668	0.7115	0.8035	0.6617	0.5625	0.8615	0.7051	0.7115	0.7946
17875.2198	0.7251	0.7794	0.688	0.6304	0.8204	0.7227	0.7251	0.8044
18254.9978	0.7161	0.8347	0.6589	0.5412	0.8921	0.7073	0.7161	0.8083
19061.1917	0.721	0.8336	0.6646	0.5544	0.8886	0.7132	0.721	0.8093
17522.727	0.7296	0.7991	0.6858	0.6157	0.8442	0.7262	0.7296	0.8128
17305.9762	0.7328	0.7699	0.7043	0.6666	0.7994	0.7317	0.7328	0.816
18881.4739	0.7348	0.7867	0.6984	0.6466	0.8236	0.7328	0.7348	0.8154
17891.7442	0.7366	0.7746	0.7076	0.67	0.8037	0.7355	0.7366	0.8196
17867.0963	0.7389	0.7964	0.6996	0.6442	0.8342	0.7366	0.7389	0.8214
17936.0512	0.7421	0.773	0.7171	0.6878	0.7967	0.7414	0.7421	0.8258
17877.3532	0.738	0.752	0.7252	0.7127	0.7634	0.7378	0.738	0.8235
18140.3036	0.7406	0.7666	0.7189	0.6942	0.7873	0.7401	0.7406	0.8236
18304.4701	0.7414	0.7643	0.7219	0.7006	0.7826	0.741	0.7414	0.8216
18747.7669	0.7449	0.7919	0.7106	0.6668	0.8236	0.7435	0.7449	0.8274
18861.4967	0.74	0.7468	0.7336	0.729	0.7512	0.74	0.74	0.8256
18885.1104	0.742	0.7525	0.7322	0.7238	0.7604	0.7419	0.742	0.8258
19404.9922	0.741	0.7354	0.747	0.7556	0.7263	0.7409	0.741	0.8296
18744.855	0.7479	0.7871	0.7178	0.682	0.8143	0.7469	0.7479	0.8299
19517.0973	0.743	0.782	0.7131	0.6761	0.8103	0.7419	0.743	0.8248
19580.0613	0.7463	0.7537	0.7392	0.7341	0.7585	0.7462	0.7463	0.8302
20534.246	0.7445	0.7264	0.7661	0.7872	0.7016	0.744	0.7445	0.8353
21981.1194	0.7354	0.7115	0.7659	0.7948	0.6756	0.7344	0.7354	0.8322
21055.0016	0.7425	0.7322	0.754	0.7674	0.7174	0.7423	0.7425	0.834
21347.9945	0.7416	0.7262	0.7595	0.7783	0.7046	0.7412	0.7416	0.8327
22137.5274	0.7345	0.7088	0.7681	0.7993	0.6694	0.7333	0.7345	0.8328
22998.9202	0.7277	0.7011	0.7632	0.7972	0.6579	0.7263	0.7277	0.8233
19958.7063	0.7333	0.716	0.7541	0.7764	0.69	0.7328	0.7333	0.8267
21220.7633	0.7394	0.7265	0.7541	0.7707	0.7079	0.7391	0.7394	0.8315
20354.4563	0.7408	0.7276	0.7559	0.7725	0.7088	0.7405	0.7408	0.8324
20126.0659	0.7448	0.7392	0.7507	0.7589	0.7305	0.7447	0.7448	0.8331
21970.6261	0.7394	0.7245	0.7568	0.7755	0.7031	0.739	0.7394	0.832
22539.2067	0.738	0.7205	0.7587	0.7803	0.6953	0.7374	0.738	0.8321
20566.1034	0.7422	0.7379	0.7468	0.754	0.7304	0.7422	0.7422	0.831
20705.3057	0.744	0.7404	0.7478	0.7541	0.7339	0.744	0.744	0.8337
22774.2956	0.7387	0.7238	0.7561	0.7749	0.7023	0.7383	0.7387	0.8299
21153.7767	0.7391	0.7217	0.7598	0.7812	0.6968	0.7386	0.7391	0.8333
21601.1787	0.7323	0.7094	0.7612	0.7898	0.6744	0.7313	0.7323	0.8285
21733.7327	0.7323	0.7083	0.763	0.7928	0.6714	0.7312	0.7323	0.8283
21172.7181	0.7387	0.7207	0.7601	0.7821	0.695	0.7381	0.7387	0.834
21686.7985	0.7356	0.7177	0.7571	0.7797	0.6913	0.735	0.7356	0.8299
23682.4483	0.7175	0.6825	0.77	0.8168	0.6175	0.7145	0.7175	0.8253
22959.6634	0.7203	0.6865	0.7698	0.8141	0.6258	0.7176	0.7203	0.8236
22397.6718	0.7311	0.7006	0.7732	0.8102	0.6515	0.7293	0.7311	0.8311
21059.8929	0.7375	0.723	0.7543	0.7729	0.702	0.7372	0.7375	0.8279
22499.9569	0.7284	0.6939	0.7788	0.8206	0.6356	0.726	0.7284	0.8303
24942.4417	0.7177	0.677	0.784	0.8362	0.5984	0.7135	0.7177	0.8264
22382.548	0.7194	0.6837	0.7732	0.8199	0.6183	0.7164	0.7194	0.825
20719.9249	0.7378	0.7141	0.7679	0.7961	0.6791	0.7368	0.7378	0.8332
21672.7862	0.7387	0.728	0.7507	0.765	0.7123	0.7385	0.7387	0.8275
22074.4438	0.7248	0.6869	0.783	0.8295	0.6195	0.7216	0.7248	0.831
22347.2914	0.7314	0.7056	0.7651	0.797	0.6652	0.7301	0.7314	0.8309
21590.3707	0.7335	0.7036	0.7744	0.81	0.6565	0.7318	0.7335	0.8327
24329.1635	0.7133	0.672	0.782	0.8369	0.5889	0.7087	0.7133	0.8261
22551.1313	0.7287	0.6982	0.7711	0.8089	0.648	0.7268	0.7287	0.8297
24768.6376	0.7086	0.6645	0.7864	0.8462	0.5701	0.7027	0.7086	0.8219
23417.4425	0.7168	0.6792	0.7756	0.8253	0.6076	0.7133	0.7168	0.8253
23792.1506	0.7155	0.6761	0.7788	0.8308	0.5994	0.7115	0.7155	0.8253
20320.8226	0.7267	0.7014	0.7597	0.7925	0.6604	0.7254	0.7267	0.8247
22474.2697	0.7126	0.6734	0.7758	0.8292	0.5952	0.7084	0.7126	0.8225
21476.7918	0.7271	0.6977	0.7673	0.8044	0.6492	0.7253	0.7271	0.8277
27962.3449	0.6996	0.6526	0.7908	0.858	0.5403	0.6916	0.6996	0.823
23258.9659	0.7235	0.6904	0.7713	0.8136	0.6328	0.7211	0.7235	0.8271
23405.3899	0.7241	0.6908	0.7724	0.8147	0.633	0.7217	0.7241	0.8251
24039.019	0.7158	0.6704	0.7958	0.8526	0.578	0.7101	0.7158	0.8319
25323.4571	0.7107	0.6659	0.7906	0.8498	0.5708	0.7048	0.7107	0.8292
27096.7729	0.6965	0.6474	0.7973	0.8676	0.5243	0.6871	0.6965	0.8271
21896.2561	0.7361	0.7114	0.7679	0.7975	0.6743	0.735	0.7361	0.8318
26084.6224	0.7048	0.659	0.7897	0.8529	0.5557	0.6979	0.7048	0.8247
22477.8232	0.7117	0.6756	0.7676	0.8181	0.6047	0.7083	0.7117	0.8125
24496.4547	0.7167	0.6743	0.7878	0.8419	0.5906	0.712	0.7167	0.8293
24244.7301	0.7221	0.6805	0.7897	0.8405	0.6029	0.7179	0.7221	0.8323
25459.7923	0.7156	0.6735	0.7861	0.8405	0.5899	0.7109	0.7156	0.8302
22238.7056	0.7281	0.6957	0.7741	0.8141	0.6415	0.7259	0.7281	0.8311
26859.2284	0.7115	0.6676	0.7882	0.8463	0.5759	0.706	0.7115	0.83
24510.2933	0.7149	0.6706	0.7918	0.8483	0.5806	0.7095	0.7149	0.8279
24894.3061	0.7175	0.6801	0.7755	0.8247	0.6096	0.714	0.7175	0.8238
